id,symbol,name,industry,industry_id,stockrecord_ptr_id,ticker_id,date,time,annual_gain,book_value,change,change_inpercent,dividend_share,dividend_yield,eps_est_current_year,eps_est_next_quarter,eps_est_next_year,earnings_share,fifty_day_MA,oneyr_target_price,peg_ratio,pe_ratio,ebitda,market_cap,percent_change_from_year_high,percent_change,percent_change_fifty_MA,percent_change_twohund_MA,percent_change_from_year_low,price_book,price_eps_est_current_year,price_eps_est_next_year,price_sales,twohund_MA,volume,year_high,year_low,last_trade_price
189,TQ5.SI,Frasers Centrepoint Limited,Property Management,448,179,189,2014-08-29,05:04:00,,2.182,0,0.00%,0.0413,2.44,0.17,0,0.17,0.278,1.7443,2.13,,6.1,686.9M,4.898B,-15.25%,0.00%,-2.83%,-0.21%,+21.07%,0.78,9.97,9.97,1.83,1.6985,562000,2,1.4,1.695
189,TQ5.SI,Frasers Centrepoint Limited,Property Management,448,802,189,2014-08-29,05:04:00,,2.182,0,0.00%,0.0413,2.44,0.17,0,0.17,0.278,1.7418,2.13,,6.1,686.9M,4.898B,-15.25%,0.00%,-2.68%,-0.21%,+21.07%,0.78,9.97,9.97,1.83,1.6985,562000,2,1.4,1.695
226,ND8U.SI,Frasers Commercial Trust,REIT - Office,441,835,226,2014-08-29,05:04:00,,1.582,-0.005,-0.36%,0.0737,5.24,0.08,0,0.09,0.215,1.3978,1.49,1.19,6.53,74.8M,943.2M,-2.78%,-0.36%,+0.15%,+5.99%,+19.66%,0.89,17.56,15.61,8.17,1.3209,880000,1.44,1.17,1.4
226,ND8U.SI,Frasers Commercial Trust,REIT - Office,441,215,226,2014-08-29,05:04:00,,1.582,-0.005,-0.36%,0.0737,5.24,0.08,0,0.09,0.215,1.3973,1.49,1.19,6.53,74.8M,943.2M,-2.78%,-0.36%,+0.19%,+6.04%,+19.66%,0.89,17.56,15.61,8.17,1.3203,880000,1.44,1.17,1.4
214,ACV.SI,Frasers Hospitality Trust,REIT - Healthcare Facilities,442,204,214,2014-08-29,03:29:00,,0.835,0,0.00%,0,,0,0,0,0.043,0.8932,,,20.58,0,1.055B,-2.75%,0.00%,-0.92%,-0.92%,+0.57%,1.06,,,10.79,0.8932,1702000,0.91,0.88,0.885
214,ACV.SI,Frasers Hospitality Trust,REIT - Healthcare Facilities,442,825,214,2014-08-29,03:29:00,,0.835,0,0.00%,0,,0,0,0,0.043,0.893,,,20.58,0,1.055B,-2.75%,0.00%,-0.90%,-0.90%,+0.57%,1.06,,,10.79,0.893,1702000,0.91,0.88,0.885
541,E28.SI,Frencken Group Ltd,Diversified Electronics,836,1101,541,2014-08-29,04:33:00,,0.514,-0.01,-2.90%,0.014,4.06,0.05,0,0.06,0.047,0.355,0.49,,7.34,41.3M,135.3M,-15.19%,-2.90%,-5.63%,-5.15%,+48.89%,0.67,6.9,5.75,0.3,0.3532,75000,0.395,0.225,0.335
541,E28.SI,Frencken Group Ltd,Diversified Electronics,836,513,541,2014-08-29,04:33:00,,0.514,-0.01,-2.90%,0.014,4.06,0.05,0,0.06,0.047,0.3559,0.49,,7.34,41.3M,135.3M,-15.19%,-2.90%,-5.88%,-5.18%,+48.89%,0.67,6.9,5.75,0.3,0.3533,75000,0.395,0.225,0.335
129,F18.SI,Full Apex holdings,Packaging & Containers,325,124,129,2014-08-29,01:19:00,,0.259,-0.001,-1.41%,0,,0,0,0,-0.012,0.0812,,,,13.2M,61.6M,-36.36%,-1.41%,-13.75%,-24.03%,-1.41%,0.27,,,0.25,0.0921,88000,0.11,0.071,0.07
129,F18.SI,Full Apex holdings,Packaging & Containers,325,753,129,2014-08-29,01:19:00,,0.259,-0.001,-1.41%,0,,0,0,0,-0.012,0.0808,,,,13.2M,61.6M,-36.36%,-1.41%,-13.32%,-23.91%,0.00%,0.27,,,0.25,0.092,88000,0.11,0.07,0.07
410,F11.SI,Fung Choi Media Group Ltd,Business Services,760,388,410,2014-08-29,04:52:00,,0.364,0,0.00%,0,,0,0,0,0.018,0.087,,,4.78,31.5M,62.4M,-30.08%,0.00%,-1.15%,-8.03%,+2.38%,0.24,,,0.07,0.0935,640000,0.123,0.084,0.086
410,F11.SI,Fung Choi Media Group Ltd,Business Services,760,988,410,2014-08-29,04:52:00,,0.364,0,0.00%,0,,0,0,0,0.018,0.087,,,4.78,31.5M,62.4M,-30.08%,0.00%,-1.12%,-7.98%,+2.38%,0.24,,,0.07,0.0935,640000,0.123,0.084,0.086
379,DC9.SI,Fuxing China Group Ltd,Textile Industrial,628,358,379,2014-08-26,04:48:00,,0.136,0,0.00%,0,,0,0,0,-0.039,0.029,,,,5.8M,24.1M,-39.13%,0.00%,-3.36%,-15.63%,+40.00%,0.21,,,0.25,0.0332,60000,0.046,0.02,0.028
379,DC9.SI,Fuxing China Group Ltd,Textile Industrial,628,963,379,2014-08-26,04:48:00,,0.136,0,0.00%,0,,0,0,0,-0.039,0.0288,,,,5.8M,24.1M,-39.13%,0.00%,-2.72%,-15.54%,+40.00%,0.21,,,0.25,0.0332,60000,0.046,0.02,0.028
146,F13.SI,Fu Yu Corp Ltd,Rubber & Plastics,322,140,146,2014-08-29,04:20:00,,0.221,0.001,+1.04%,0,,0,0,0,0.003,0.102,,,32,12.1M,71.3M,-17.09%,+1.04%,-4.93%,+2.25%,+36.62%,0.43,,,0.26,0.0949,27000,0.117,0.071,0.097
146,F13.SI,Fu Yu Corp Ltd,Rubber & Plastics,322,767,146,2014-08-29,04:20:00,,0.221,0.001,+1.04%,0,,0,0,0,0.003,0.1018,,,32,12.1M,71.3M,-17.09%,+1.04%,-4.75%,+2.23%,+36.62%,0.43,,,0.26,0.0949,27000,0.117,0.071,0.097
594,5IG.SI,Gallant Venture Ltd,Diversified Utilities,913,1146,594,2014-08-29,05:04:00,,0.409,0,0.00%,0,,0.01,0,0.02,0.005,0.3069,0.54,,58,202.8M,1.399B,-23.68%,0.00%,-5.50%,-7.04%,+18.37%,0.71,29,14.5,0.6,0.312,695000,0.38,0.245,0.29
594,5IG.SI,Gallant Venture Ltd,Diversified Utilities,913,563,594,2014-08-29,05:04:00,,0.409,0,0.00%,0,,0.01,0,0.02,0.005,0.3082,0.54,,58,202.8M,1.399B,-23.68%,0.00%,-5.92%,-7.09%,+18.37%,0.71,29,14.5,0.6,0.3121,695000,0.38,0.245,0.29
37,RF7.SI,Gaylin Holdings Ltd,Oil & Gas Equipment & Services,124,37,37,2014-08-20,04:25:00,,0.237,0,0.00%,0.009,1.59,0,0,0,0.028,0.5666,,,20.18,17.5M,247.5M,-6.61%,0.00%,-0.29%,-0.46%,+8.65%,2.38,,,2.42,0.5676,1000,0.605,0.52,0.565
139,S21.SI,Genting Hong Kong Ltd,Recreational Goods, Other,317,134,139,2014-08-29,05:04:00,,0.384,-0.005,-1.32%,0.01,2.63,0.02,0,0.03,0.086,0.3895,0.51,1.25,4.42,42.8M,3.013B,-21.05%,-1.32%,-3.71%,-4.95%,+1.35%,0.99,19,12.67,5.27,0.3945,10315000,0.475,0.37,0.375
139,S21.SI,Genting Hong Kong Ltd,Recreational Goods, Other,317,761,139,2014-08-29,05:04:00,,0.384,-0.005,-1.32%,0.01,2.63,0.02,0,0.03,0.086,0.3891,0.51,1.25,4.42,42.8M,3.013B,-21.05%,-1.32%,-3.61%,-4.92%,+1.35%,0.99,19,12.67,5.27,0.3944,10315000,0.475,0.37,0.375
483,G13.SI,Genting Singapore PLC,Resorts & Casinos,711,458,483,2014-08-29,05:04:00,,0.81,-0.01,-0.81%,0.01,0.81,0.06,0.02,0.06,0.054,1.2977,1.48,2.05,22.78,1.255B,14.938B,-21.29%,-0.81%,-5.99%,-7.98%,+1.24%,1.52,20.5,20.5,4.94,1.3258,13824000,1.55,1.205,1.22
483,G13.SI,Genting Singapore PLC,Resorts & Casinos,711,1050,483,2014-08-29,05:04:00,,0.81,-0.01,-0.81%,0.01,0.81,0.06,0.02,0.06,0.054,1.2949,1.48,2.03,22.78,1.255B,14.938B,-21.29%,-0.81%,-5.78%,-7.93%,+1.24%,1.52,20.5,20.5,4.94,1.325,13824000,1.55,1.205,1.22
483,G13.SI,Genting Singapore PLC,Resorts & Casinos,711,637,483,2014-08-29,05:04:00,,0.81,-0.01,-0.81%,0.01,0.81,0.06,0.02,0.06,0.054,1.2977,1.48,2.03,22.78,1.255B,14.938B,-21.29%,-0.81%,-5.99%,-7.98%,+1.24%,1.52,20.5,20.5,4.94,1.3258,13824000,1.55,1.205,1.22
170,G41.SI,GK Goh Holdings Ltd,Investment Brokerage - National,420,161,170,2014-08-29,03:04:00,,1.229,0,0.00%,0.04,4.52,0,0,0,0.046,0.89,,,19.24,0,279.7M,-2.75%,0.00%,-0.56%,+2.54%,+12.74%,0.72,,,6.75,0.8631,16000,0.91,0.785,0.885
170,G41.SI,GK Goh Holdings Ltd,Investment Brokerage - National,420,785,170,2014-08-29,03:04:00,,1.229,0,0.00%,0.04,4.52,0,0,0,0.046,0.8905,,,19.24,0,279.7M,-2.75%,0.00%,-0.62%,+2.52%,+12.74%,0.72,,,6.75,0.8632,16000,0.91,0.785,0.885
521,QS9.SI,Global Invacom Group Ltd,Communication Equipment,841,494,521,2014-08-29,05:04:00,,0.206,0,0.00%,0.005,1.14,0,0,0,0.035,0.4842,,,12.57,13.2M,102.0M,-23.48%,0.00%,-9.13%,-6.82%,+155.81%,2.14,,,0.78,0.4722,939000,0.575,0.172,0.44
521,QS9.SI,Global Invacom Group Ltd,Communication Equipment,841,1084,521,2014-08-29,05:04:00,,0.206,0,0.00%,0.005,1.14,0,0,0,0.035,0.4831,,,12.57,13.2M,102.0M,-23.48%,0.00%,-8.92%,-6.77%,+155.81%,2.14,,,0.78,0.472,939000,0.575,0.172,0.44
190,MC0.SI,Global Logistic Properties Ltd,Property Management,448,803,190,2014-08-29,05:04:00,,1.891,-0.01,-0.35%,0.045,1.57,0.06,0,0.06,0.131,2.7705,2.62,1.68,21.83,387.6M,13.787B,-9.24%,-0.35%,+2.87%,+3.89%,+12.20%,1.51,47.67,47.67,22.12,2.7432,6660000,3.14,2.54,2.85
190,MC0.SI,Global Logistic Properties Ltd,Property Management,448,180,190,2014-08-29,05:04:00,,1.891,-0.01,-0.35%,0.045,1.57,0.06,0,0.06,0.131,2.7665,2.62,1.7,21.83,387.6M,13.787B,-9.24%,-0.35%,+3.02%,+3.92%,+12.20%,1.51,47.67,47.67,22.12,2.7424,6660000,3.14,2.54,2.85
190,MC0.SI,Global Logistic Properties Ltd,Property Management,448,596,190,2014-08-29,05:04:00,,1.891,-0.01,-0.35%,0.045,1.57,0.06,0,0.06,0.131,2.7665,2.62,1.68,21.83,387.6M,13.787B,-9.24%,-0.35%,+3.02%,+3.92%,+12.20%,1.51,47.67,47.67,22.12,2.7424,6660000,3.14,2.54,2.85
97,K6J.SI,Global Palm Resources,Farm Products,341,725,97,2014-08-28,04:51:00,,0.201,0,0.00%,0.004,2,1.44,0,0,0.009,0.2202,1590.04,,22.22,10.1M,82.5M,-18.37%,0.00%,-9.19%,+7.31%,+53.85%,1,0.14,,2.5,0.1864,17000,0.245,0.13,0.2
97,K6J.SI,Global Palm Resources,Farm Products,341,93,97,2014-08-28,04:51:00,,0.201,0,0.00%,0.004,2,1.44,0,0,0.009,0.2208,1590.04,,22.22,10.1M,82.5M,-18.37%,0.00%,-9.41%,+7.36%,+53.85%,1,0.14,,2.5,0.1863,17000,0.245,0.13,0.2
461,P9J.SI,Global Premium Hotels Ltd,Lodging,710,1030,461,2014-08-29,04:49:00,,0.647,0,0.00%,0.0026,0.73,0.02,0,0.02,0.017,0.367,0.33,,20.88,34.3M,373.5M,-15.48%,0.00%,-3.28%,+7.26%,+47.92%,0.55,17.75,17.75,6.33,0.331,134000,0.42,0.24,0.355
461,P9J.SI,Global Premium Hotels Ltd,Lodging,710,437,461,2014-08-29,04:49:00,,0.647,0,0.00%,0.0026,0.73,0.02,0,0.02,0.017,0.3678,0.33,,20.88,34.3M,373.5M,-15.48%,0.00%,-3.49%,+7.32%,+47.92%,0.55,17.75,17.75,6.33,0.3308,134000,0.42,0.24,0.355
584,G11.SI,Global Tech (Holdings) Ltd,Wireless Communications,840,1138,584,2014-08-25,04:59:00,,0.001,0,0.00%,0,,0,0,0,0,0.0183,,,,-4.9M,93.0M,-48.57%,0.00%,-1.48%,+6.14%,+200.00%,18,,,7.2,0.017,603000,0.035,0.006,0.018
584,G11.SI,Global Tech (Holdings) Ltd,Wireless Communications,840,554,584,2014-08-25,04:59:00,,0.001,0,0.00%,0,,0,0,0,0,0.0183,,,,-4.9M,93.0M,-48.57%,0.00%,-1.77%,+6.19%,+200.00%,18,,,7.2,0.017,603000,0.035,0.006,0.018
573,G31.SI,Global Testing Corp Ltd,Semiconductor Equipment & Materials,834,1129,573,2014-08-29,12:17:00,,0.117,0.005,+5.32%,0,,0,0,0.01,0.003,0.0971,0.13,,31.33,18.5M,70.9M,-18.85%,+5.32%,+2.00%,+17.96%,+45.59%,0.8,,9.4,1.76,0.0839,508000,0.122,0.068,0.099
573,G31.SI,Global Testing Corp Ltd,Semiconductor Equipment & Materials,834,544,573,2014-08-29,12:17:00,,0.117,0.005,+5.32%,0,,0,0,0.01,0.003,0.0971,0.13,,31.33,18.5M,70.9M,-18.85%,+5.32%,+1.98%,+18.11%,+45.59%,0.8,,9.4,1.76,0.0838,508000,0.122,0.068,0.099
390,Y07.SI,Global Yellow Pages Ltd,Advertising Agencies,720,971,390,2014-08-29,04:13:00,,0.121,0,0.00%,0,,0,0,0,0.008,0.0485,,,6,4.5M,32.7M,-55.56%,0.00%,-1.06%,-31.62%,+9.09%,0.4,,,1.2,0.0702,2510000,0.108,0.044,0.048
390,Y07.SI,Global Yellow Pages Ltd,Advertising Agencies,720,368,390,2014-08-29,04:13:00,,0.121,0,0.00%,0,,0,0,0,0.008,0.0486,,,6,4.5M,32.7M,-55.56%,0.00%,-1.28%,-31.77%,+9.09%,0.4,,,1.2,0.0704,2510000,0.108,0.044,0.048
147,5IM.SI,GMG Global Ltd,Rubber & Plastics,322,768,147,2014-08-29,05:04:00,,0.104,0,0.00%,0.001,1.25,0,0,0,-0.003,0.0832,0.12,,,10.4M,612.8M,-26.61%,0.00%,-3.83%,-8.37%,0.00%,0.77,,,0.63,0.0873,1911000,0.109,0.08,0.08
147,5IM.SI,GMG Global Ltd,Rubber & Plastics,322,141,147,2014-08-29,05:04:00,,0.104,0,0.00%,0.001,1.25,0,0,0,-0.003,0.0833,0.12,,,10.4M,612.8M,-26.61%,0.00%,-3.96%,-8.43%,0.00%,0.77,,,0.63,0.0874,1911000,0.109,0.08,0.08
98,E5H.SI,Golden Agri-Resources Ltd,Farm Products,341,94,98,2014-08-29,05:04:00,,0.685,-0.01,-1.92%,0.011,2.12,0.03,0,0.04,0.022,0.5353,0.47,0.96,23.64,610.0M,6.547B,-17.07%,-1.92%,-4.72%,-10.04%,+0.99%,0.76,17.33,13,0.9,0.5669,24878000,0.615,0.505,0.51
98,E5H.SI,Golden Agri-Resources Ltd,Farm Products,341,583,98,2014-08-29,05:04:00,,0.685,-0.01,-1.92%,0.011,2.12,0.03,0,0.04,0.022,0.5353,0.47,0.95,23.64,610.0M,6.547B,-17.07%,-1.92%,-4.72%,-10.04%,+0.99%,0.76,17.33,13,0.9,0.5669,24878000,0.615,0.505,0.51
98,E5H.SI,Golden Agri-Resources Ltd,Farm Products,341,726,98,2014-08-29,05:04:00,,0.685,-0.01,-1.92%,0.011,2.12,0.03,0,0.04,0.022,0.5341,0.47,0.95,23.64,610.0M,6.547B,-17.07%,-1.92%,-4.50%,-9.98%,+0.99%,0.76,17.33,13,0.9,0.5666,24878000,0.615,0.505,0.51
370,5PC.SI,Goodland Group Ltd.,Residential Construction,630,349,370,2014-08-25,12:33:00,,0.373,0,0.00%,0.005,1.75,0,0,0,0.051,0.2878,,,5.59,315K,55.4M,-26.92%,0.00%,-0.99%,-5.77%,+21.28%,0.76,,,2.07,0.3025,1000,0.39,0.235,0.285
370,5PC.SI,Goodland Group Ltd.,Residential Construction,630,955,370,2014-08-25,12:33:00,,0.373,0,0.00%,0.005,1.75,0,0,0,0.051,0.2877,,,5.59,315K,55.4M,-26.92%,0.00%,-0.94%,-5.74%,+21.28%,0.76,,,2.07,0.3023,1000,0.39,0.235,0.285
130,G05.SI,Goodpack Ltd,Packaging & Containers,325,125,130,2014-08-29,05:04:00,,0.657,-0.01,-0.40%,0.02,0.8,0.1,0,0.11,0.1,2.4378,2,1.43,25,90.2M,1.394B,-0.80%,-0.40%,+2.14%,+8.98%,+53.70%,3.81,25,22.73,6.81,2.2847,2465000,2.51,1.62,2.49
130,G05.SI,Goodpack Ltd,Packaging & Containers,325,754,130,2014-08-29,05:04:00,,0.657,-0.01,-0.40%,0.02,0.8,0.1,0,0.11,0.1,2.4424,2,1.43,25,90.2M,1.394B,-0.80%,-0.40%,+1.95%,+8.92%,+53.70%,3.81,25,22.73,6.81,2.2861,2465000,2.51,1.62,2.49
542,G08.SI,GP Batteries International Ltd,Diversified Electronics,836,1102,542,2014-08-29,03:54:00,,1.509,0.01,+1.25%,0,,0,0,0,-0.375,0.7668,,,,48.2M,133.5M,-10.50%,+1.25%,+5.64%,+26.60%,+51.40%,0.53,,,0.19,0.6398,182000,0.905,0.535,0.81
542,G08.SI,GP Batteries International Ltd,Diversified Electronics,836,514,542,2014-08-29,03:54:00,,1.509,0.01,+1.25%,0,,0,0,0,-0.375,0.7654,,,,48.2M,133.5M,-10.50%,+1.25%,+5.83%,+26.84%,+51.40%,0.53,,,0.19,0.6386,182000,0.905,0.535,0.81
543,G20.SI,GP Industries Ltd,Diversified Electronics,836,1103,543,2014-08-22,04:51:00,,0.652,0,0.00%,0.032,6.4,0,0,0,-0.027,0.5219,,,,64.7M,248.8M,-8.26%,0.00%,-4.19%,+2.18%,+20.48%,0.77,,,0.26,0.4893,103000,0.545,0.415,0.5
543,G20.SI,GP Industries Ltd,Diversified Electronics,836,515,543,2014-08-22,04:51:00,,0.652,0,0.00%,0.032,6.4,0,0,0,-0.027,0.5223,,,,64.7M,248.8M,-8.26%,0.00%,-4.27%,+2.19%,+20.48%,0.77,,,0.26,0.4893,103000,0.545,0.415,0.5
140,G50.SI,Grand Banks Yachts Ltd,Recreational Goods, Other,317,135,140,2014-08-29,04:59:00,,0.288,0.005,+1.89%,0,,0,0,0,-0.014,0.2664,,,,363K,46.7M,-21.74%,+1.89%,+1.37%,+9.91%,+31.71%,0.92,,,1.18,0.2457,85000,0.345,0.205,0.27
140,G50.SI,Grand Banks Yachts Ltd,Recreational Goods, Other,317,762,140,2014-08-29,04:59:00,,0.288,0.005,+1.89%,0,,0,0,0,-0.014,0.2662,,,,363K,46.7M,-21.74%,+1.89%,+1.42%,+9.83%,+31.71%,0.92,,,1.18,0.2458,85000,0.345,0.205,0.27
173,G07.SI,Great Eastern Hldgs Ltd,Life Insurance,430,788,173,2014-08-29,05:04:00,,10.726,0.1,+0.44%,0.5,2.18,1.71,0.4,1.68,1.426,22.8224,24.85,2.69,16.05,948.4M,10.882B,-2.17%,+0.44%,+0.73%,+12.15%,+40.53%,2.13,13.39,13.62,1.05,20.4993,53000,23.5,16.36,22.99
173,G07.SI,Great Eastern Hldgs Ltd,Life Insurance,430,164,173,2014-08-29,05:04:00,,10.726,0.1,+0.44%,0.5,2.18,1.71,0.4,1.68,1.426,22.8143,24.85,2.69,16.05,948.4M,10.882B,-2.17%,+0.44%,+0.77%,+12.24%,+40.53%,2.13,13.39,13.62,1.05,20.482,53000,23.5,16.36,22.99
152,I5H.SI,Great Group Holdings Ltd.,Textile - Apparel Clothing,320,772,152,2014-08-18,02:18:00,,0.019,0,0.00%,0,,0,0,0,-0.119,0.04,,,,-25.8M,10.1M,-45.71%,0.00%,-4.94%,+8.10%,+72.73%,2,,,0.15,0.0352,5000,0.07,0.022,0.038
152,I5H.SI,Great Group Holdings Ltd.,Textile - Apparel Clothing,320,146,152,2014-08-18,02:18:00,,0.019,0,0.00%,0,,0,0,0,-0.119,0.0401,,,,-25.8M,10.1M,-45.71%,0.00%,-5.13%,+8.16%,+72.73%,2,,,0.15,0.0351,5000,0.07,0.022,0.038
444,G18.SI,GRP Ltd,Industrial Equipment Wholesale,752,1016,444,2014-08-29,04:38:00,,0.102,0,0.00%,0.01,9.52,0,0,0,0.011,0.1041,,,9.55,6.2M,58.6M,-76.67%,0.00%,+0.88%,+1.67%,+14.13%,1.03,,,2.05,0.1033,805000,0.45,0.092,0.105
444,G18.SI,GRP Ltd,Industrial Equipment Wholesale,752,421,444,2014-08-29,04:38:00,,0.102,0,0.00%,0.01,9.52,0,0,0,0.011,0.104,,,9.55,6.2M,58.6M,-76.67%,0.00%,+0.96%,+1.68%,+14.13%,1.03,,,2.05,0.1033,805000,0.45,0.092,0.105
420,J16.SI,GSH Corp Ltd,Computers Wholesale,755,998,420,2014-08-29,05:04:00,,0.039,-0.002,-2.50%,0,,0,0,0,0.009,0.0767,,,8.89,-2.3M,771.0M,-15.22%,-2.50%,+1.73%,+1.56%,+11.43%,2.05,,,7.23,0.0768,7306000,0.092,0.07,0.078
420,J16.SI,GSH Corp Ltd,Computers Wholesale,755,398,420,2014-08-29,05:04:00,,0.039,-0.002,-2.50%,0,,0,0,0,0.009,0.0766,,,8.89,-2.3M,771.0M,-15.22%,-2.50%,+1.76%,+1.57%,+11.43%,2.05,,,7.23,0.0768,7306000,0.092,0.07,0.078
191,F17.SI,GuocoLand Ltd,Property Management,448,181,191,2014-08-29,05:04:00,,2.42,0.02,+0.96%,0.05,2.39,0.14,0,0.19,0.128,2.1127,2.27,0.13,16.33,176.5M,2.342B,-9.83%,+0.96%,-0.13%,-2.07%,+9.90%,0.86,14.93,11,2.5,2.1546,231000,2.34,1.92,2.11
191,F17.SI,GuocoLand Ltd,Property Management,448,804,191,2014-08-29,05:04:00,,2.42,0.02,+0.96%,0.05,2.39,0.19,0,0.19,0.128,2.1124,2.27,0.09,16.33,176.5M,2.342B,-9.83%,+0.96%,-0.12%,-2.06%,+9.90%,0.86,11,11,2.5,2.1543,231000,2.34,1.92,2.11
191,F17.SI,GuocoLand Ltd,Property Management,448,597,191,2014-08-29,05:04:00,,2.42,0.02,+0.96%,0.05,2.39,0.19,0,0.19,0.128,2.1127,2.27,0.09,16.33,176.5M,2.342B,-9.83%,+0.96%,-0.13%,-2.07%,+9.90%,0.86,11,11,2.5,2.1546,231000,2.34,1.92,2.11
462,B16.SI,Guocoleisure Ltd,Lodging,710,633,462,2014-08-29,05:04:00,,0.911,0.005,+0.49%,0.02,1.95,0.04,0,0.04,0.034,1.0713,1.07,,30.15,112.7M,1.343B,-13.81%,+0.49%,-3.86%,+2.77%,+38.26%,1.13,25.62,25.62,2.91,1.0023,2778000,1.195,0.745,1.03
462,B16.SI,Guocoleisure Ltd,Lodging,710,1031,462,2014-08-29,05:04:00,,0.911,0.005,+0.49%,0.02,1.95,0.04,0,0.04,0.034,1.0689,1.07,,30.15,112.7M,1.343B,-13.81%,+0.49%,-3.64%,+2.75%,+36.42%,1.13,25.62,25.62,2.91,1.0024,2778000,1.195,0.755,1.03
462,B16.SI,Guocoleisure Ltd,Lodging,710,438,462,2014-08-29,05:04:00,,0.911,0.005,+0.49%,0.02,1.95,0.03,0,0.03,0.034,1.0713,1.06,,30.15,112.7M,1.343B,-13.81%,+0.49%,-3.86%,+2.77%,+38.26%,1.13,34.17,34.17,2.91,1.0023,2778000,1.195,0.745,1.03
299,5VS.SI,Hafary Holdings Ltd,General Building Materials,634,892,299,2014-08-29,05:04:00,,0.088,0,0.00%,0.035,17.07,0,0,0,0.019,0.1873,,,10.79,13.7M,87.9M,-16.33%,0.00%,+9.45%,+10.79%,+17.14%,2.33,,,0.94,0.185,4431000,0.245,0.175,0.205
299,5VS.SI,Hafary Holdings Ltd,General Building Materials,634,618,299,2014-08-29,05:04:00,,0.088,0,0.00%,0.035,17.07,0,0,0,0.019,0.1866,,,10.79,13.7M,87.9M,-16.33%,0.00%,+9.88%,+10.88%,+17.14%,2.33,,,0.94,0.1849,4431000,0.245,0.175,0.205
299,5VS.SI,Hafary Holdings Ltd,General Building Materials,634,283,299,2014-08-29,05:04:00,,0.09,0,0.00%,0.035,17.07,0,0,0,0.007,0.1866,,,29.29,14.4M,87.9M,-16.33%,0.00%,+9.88%,+10.88%,+17.14%,2.28,,,0.98,0.1849,4431000,0.245,0.175,0.205
38,GG7.SI,Hai Leck Holdings Ltd,Oil & Gas Equipment & Services,124,678,38,2014-08-29,03:36:00,,0.301,0.005,+1.32%,0.03,7.89,0,0,0,0.043,0.3596,,,8.84,24.0M,154.8M,-4.94%,+1.32%,+7.06%,+20.09%,+45.28%,1.26,,,1.13,0.3206,161000,0.405,0.265,0.385
38,GG7.SI,Hai Leck Holdings Ltd,Oil & Gas Equipment & Services,124,38,38,2014-08-29,03:36:00,,0.285,0.005,+1.32%,0.03,7.89,0,0,0,0.039,0.358,,,9.74,21.7M,154.7M,-4.94%,+1.32%,+7.55%,+20.26%,+45.28%,1.33,,,1.1,0.3201,161000,0.405,0.265,0.385
38,GG7.SI,Hai Leck Holdings Ltd,Oil & Gas Equipment & Services,124,574,38,2014-08-29,03:36:00,,0.301,0.005,+1.32%,0.03,7.89,0,0,0,0.043,0.358,,,8.84,24.0M,154.8M,-4.94%,+1.32%,+7.55%,+20.26%,+45.28%,1.26,,,1.13,0.3201,161000,0.405,0.265,0.385
387,U9F.SI,HanKore Environment Tech,Waste Management,637,365,387,2014-06-23,05:04:00,,0.61,0,0.00%,0,,0.04,0,0.05,-0.011,0.9994,1.16,,,26.2M,455.6M,-28.97%,0.00%,-10.44%,-11.04%,+4.07%,1.47,22.38,17.9,4.68,1.0061,5500,1.26,0.86,0.895
386,B22.SI,HanKore Environment Tech,Waste Management,637,364,386,2014-05-21,05:04:00,,0.61,0,0.00%,0,,0,0,0,-0.011,0.1142,,,,26.2M,47.3M,-37.58%,0.00%,-18.58%,-11.37%,+144.74%,0.15,,,0.49,0.1049,43468000,0.149,0.038,0.093
387,U9F.SI,HanKore Environment Tech,Waste Management,637,627,387,2014-06-23,05:04:00,,0.61,0,0.00%,0,,0.04,0,0.05,-0.011,0.9994,1.05,,,26.2M,455.6M,-28.97%,0.00%,-10.44%,-11.04%,+4.07%,1.47,22.38,17.9,4.67,1.0061,5500,1.26,0.86,0.895
113,DM0.SI,Hanwell Holdings Ltd,Food - Major Diversified,340,739,113,2014-08-29,04:23:00,,0.46,0,0.00%,0,,0,0,0,0.015,0.2851,,,19.33,24.7M,160.5M,-10.77%,0.00%,+1.71%,+10.18%,+28.89%,0.63,,,0.39,0.2632,35000,0.325,0.225,0.29
113,DM0.SI,Hanwell Holdings Ltd,Food - Major Diversified,340,109,113,2014-08-29,04:23:00,,0.46,0,0.00%,0,,0,0,0,0.015,0.2851,,,19.33,24.7M,160.5M,-10.77%,0.00%,+1.71%,+10.26%,+28.89%,0.63,,,0.39,0.263,35000,0.325,0.225,0.29
258,H02.SI,Haw Par Corp Ltd,Drug Manufacturers - Major,510,860,258,2014-08-29,04:56:00,,11.941,0.03,+0.35%,0.2,2.35,0,0,0,0.539,8.5368,,,15.79,48.7M,1.870B,-2.95%,+0.35%,+0.04%,+0.60%,+18.28%,0.71,,,12.26,8.4889,45000,8.8,7.22,8.54
258,H02.SI,Haw Par Corp Ltd,Drug Manufacturers - Major,510,246,258,2014-08-29,04:56:00,,11.941,0.03,+0.35%,0.2,2.35,0,0,0,0.539,8.5365,,,15.79,48.7M,1.870B,-2.95%,+0.35%,+0.04%,+0.61%,+18.78%,0.71,,,12.26,8.4885,45000,8.8,7.19,8.54
